filename,volume_rate(%),duration(s),memory(KB)
br15_051.json,71.62,0.015,1424
br15_052.json,69.90,0.011,1376
br15_053.json,70.90,0.014,1400
br15_054.json,71.89,0.017,1420
br15_055.json,70.74,0.014,1380
br15_056.json,73.26,0.008,1376
br15_057.json,72.48,0.013,1364
br15_058.json,74.94,0.012,1396
br15_059.json,70.35,0.012,1364
br15_060.json,74.79,0.023,1416
br15_061.json,72.12,0.008,1368
br15_062.json,71.96,0.012,1372
br15_063.json,75.39,0.015,1376
br15_064.json,69.69,0.009,1384
br15_065.json,71.34,0.010,1340
br15_066.json,75.64,0.015,1372
br15_067.json,72.33,0.009,1388
br15_068.json,73.09,0.013,1380
br15_069.json,71.80,0.017,1392
br15_070.json,69.02,0.013,1392
br15_071.json,72.58,0.014,1384
br15_072.json,73.81,0.013,1396
br15_073.json,73.52,0.013,1396
br15_074.json,71.09,0.017,1372
br15_075.json,71.17,0.010,1380
br15_076.json,73.94,0.013,1372
br15_077.json,71.50,0.017,1428
br15_078.json,70.32,0.012,1388
br15_079.json,71.47,0.018,1408
br15_080.json,72.96,0.011,1376
br15_081.json,70.74,0.012,1384
br15_082.json,68.39,0.012,1356
br15_083.json,74.72,0.013,1416
br15_084.json,71.25,0.016,1380
br15_085.json,70.25,0.018,1452
br15_086.json,73.49,0.010,1372
br15_087.json,73.34,0.017,1376
br15_088.json,70.05,0.018,1400
br15_089.json,73.87,0.012,1388
br15_090.json,73.55,0.012,1368
br15_091.json,73.26,0.012,1348
br15_092.json,77.44,0.014,1368
br15_093.json,74.91,0.010,1348
br15_094.json,75.62,0.015,1392
br15_095.json,70.23,0.010,1404
br15_096.json,72.25,0.011,1368
br15_097.json,70.63,0.012,1356
br15_098.json,70.44,0.014,1380
br15_099.json,71.61,0.017,1444
br15_100.json,69.74,0.009,1380
